"1998/99","145183","F800",2,"E"
"1998/99","145188","F800",2,"E"
"1998/99","145196","F800",2,"E"
"1998/99","145217","F800",2,"E"
"1998/99","145233","F800",2,"E"
"1998/99","145289","F800",2,"E"
"1998/99","145317","F800",2,"E"
"1998/99","145332","F800",2,"E"
"1998/99","145337","F800",2,"E"
"1998/99","145390","F800",3,"E"
"1998/99","145513","F800",2,"E"
"1998/99","145546","F800",2,"E"
"1998/99","146669","F800",2,"E"
"1998/99","147054","F800",2,"E"
"1998/99","147073","F800",2,"E"
"1998/99","147076","F800",2,"E"
"1998/99","147097","F800",2,"E"
"1998/99","147099","F800",2,"E"
"1998/99","147133","F800",2,"E"
"1998/99","147139","F800",2,"E"
"1998/99","147147","F800",2,"E"
"1998/99","147209","F800",2,"E"
"1998/99","147238","F800",2,"E"
"1998/99","147268","F800",2,"E"
"1998/99","147279","F800",2,"E"
"1998/99","147287","F800",2,"E"
"1998/99","147297","F800",2,"E"
"1998/99","147351","F800",2,"E"
"1998/99","147369","F800",2,"E"
"1998/99","147370","F800",2,"E"
"1998/99","147371","F800",2,"E"
"1998/99","147552","F800",2,"E"
"1998/99","147554","F800",2,"E"
"1998/99","147565","F800",2,"E"
"1998/99","147580","F800",2,"E"
"1998/99","147596","F800",2,"E"
"1998/99","147615","F800",1,"E"
"1998/99","147617","F800",1,"E"
"1998/99","147622","F800",1,"E"
"1998/99","147632","F800",1,"W"
"1998/99","147636","F800",2,"E"
"1998/99","147649","F800",1,"E"
"1998/99","147655","F800",2,"E"
"1998/99","147656","F800",2,"E"
"1998/99","147670","F800",1,"E"
"1998/99","147741","F800",2,"E"
"1998/99","147744","F800",2,"E"
"1998/99","147762","F800",2,"E"
"1998/99","147768","F800",2,"E"
"1998/99","147772","F800",2,"E"
"1998/99","147827","F800",1,"E"
"1998/99","147837","F800",2,"E"
"1998/99","147839","F800",2,"E"
"1998/99","147845","F800",1,"E"
"1998/99","147854","F800",2,"E"
"1998/99","147908","F800",2,"E"
"1998/99","147924","F800",1,"E"
"1998/99","147930","F800",2,"E"
"1998/99","147974","F800",2,"E"
"1998/99","147991","F800",2,"E"
"1998/99","148005","F800",2,"E"
"1998/99","148008","G500",2,"E"
"1998/99","148016","G500",2,"E"
"1998/99","148017","G500",2,"W"
"1998/99","148048","G500",2,"E"
"1998/99","148096","G500",1,"E"
"1998/99","148098","F800",2,"E"
"1998/99","148148","F800",2,"E"
"1998/99","148154","F800",2,"E"
"1998/99","148172","F800",2,"E"
"1998/99","148282","G500",2,"E"
"1998/99","148302","F800",2,"E"
"1998/99","148331","G500",1,"W"
"1998/99","148332","G500",1,"W"
"1998/99","148362","G500",2,"E"
"1998/99","148378","G500",1,"E"
"1998/99","148380","G500",2,"E"
"1998/99","148421","F800",2,"E"
"1998/99","148422","F800",2,"E"
"1998/99","148442","F800",2,"E"
"1998/99","148446","F800",2,"E"
"1998/99","148450","F800",2,"E"
"1998/99","148452","G500",2,"E"
"1998/99","148622","F800",2,"E"
"1998/99","148684","F800",2,"E"
"1998/99","148714","G500",2,"E"
"1998/99","148720","G5R2",1,"E"
"1998/99","148725","F800",2,"E"
"1998/99","148799","F1G5",1,"E"
"1998/99","148805","F800",2,"E"
"1998/99","148896","G500",2,"E"
"1998/99","149172","G500",1,"W"
"1998/99","149418","G500",2,"E"
"1998/99","149429","F800",2,"E"
"1998/99","149431","F800",2,"E"
"1998/99","149724","G500",2,"W"
"1998/99","149970","F800",3,"E"
"1998/99","149973","G500",2,"S"
"1998/99","150725","G500",3,"E"
"1998/99","151679","F800",1,"E"
"1998/99","151748","F800",1,"E"
"1998/99","151784","G500",1,"S"
"1998/99","152088","G500",1,"E"
"1998/99","152109","G500",1,"E"
"1998/99","152146","F800",1,"E"
"1998/99","152192","F800",2,"E"
"1998/99","152196","F800",1,"E"
"1998/99","152231","G500",1,"E"
"1998/99","152288","G500",1,"W"
"1998/99","152338","G5R2",1,"E"
"1998/99","152349","G500",1,"E"
"1998/99","152434","G500",1,"E"
"1998/99","152687","G500",1,"E"
"1998/99","152837","G500",1,"E"
"1998/99","153209","F800",2,"E"
"1998/99","153313","G500",1,"E"
"1998/99","153384","G500",1,"E"
"1998/99","153472","F800",1,"E"
"1998/99","153599","G500",1,"E"
"1998/99","153600","G500",1,"E"
"1998/99","153604","G500",1,"E"
