"1996/97","139744","FR-101"
"1996/97","139744","FR-102"
"1996/97","139744","FR-105"
"1996/97","139744","FR-107"
"1996/97","139744","FR-108"
"1996/97","139744","FR-109"
"1996/97","139744","FR-112"
"1996/97","139744","MAD141"
"1996/97","139836","GEG101"
"1996/97","139836","GEG102"
"1996/97","139836","GEG103"
"1996/97","139836","GEG104"
"1996/97","139836","GEG105"
"1996/97","139836","GEG106"
"1996/97","139836","GEG107"
"1996/97","139836","GEG108"
"1996/97","140115","GEG101"
"1996/97","140115","GEG102"
"1996/97","140115","GEG103"
"1996/97","140115","GEG104"
"1996/97","140115","GEG105"
"1996/97","140115","GEG106"
"1996/97","140115","GEG107"
"1996/97","140115","GEG108"
"1996/97","140126","GEG101"
"1996/97","140126","GEG102"
"1996/97","140126","GEG103"
"1996/97","140126","GEG104"
"1996/97","140126","GEG105"
"1996/97","140126","GEG106"
"1996/97","140126","GEG107"
"1996/97","140126","GEG108"
"1996/97","140171","GEG101"
"1996/97","140171","GEG102"
"1996/97","140171","GEG103"
"1996/97","140171","GEG104"
"1996/97","140171","GEG105"
"1996/97","140171","GEG106"
"1996/97","140171","GEG107"
"1996/97","140171","GEG108"
"1996/97","140171","GEL101"
"1996/97","140171","GEL102"
"1996/97","140171","GEL103"
"1996/97","140171","GEL104"
"1996/97","140187","GEG101"
"1996/97","140187","GEG102"
"1996/97","140187","GEG103"
"1996/97","140187","GEG104"
"1996/97","140187","GEG105"
"1996/97","140187","GEG106"
"1996/97","140187","GEG107"
"1996/97","140187","GEG108"
"1996/97","140187","GEL101"
"1996/97","140187","GEL102"
"1996/97","140187","GEL103"
"1996/97","140187","GEL104"
"1996/97","140189","GEG101"
"1996/97","140189","GEG102"
"1996/97","140189","GEG103"
"1996/97","140189","GEG104"
"1996/97","140189","GEG105"
"1996/97","140189","GEG106"
"1996/97","140189","GEG107"
"1996/97","140189","GEG108"
"1996/97","140189","MAC112"
"1996/97","140189","MAC122"
"1996/97","140232","GEG101"
"1996/97","140232","GEG102"
"1996/97","140232","GEG103"
"1996/97","140232","GEG104"
"1996/97","140232","GEG105"
"1996/97","140232","GEG106"
"1996/97","140232","GEG107"
"1996/97","140232","GEG108"
"1996/97","140232","GEL101"
"1996/97","140232","GEL102"
"1996/97","140232","GEL103"
"1996/97","140232","GEL104"
"1996/97","140233","GEG101"
"1996/97","140233","GEG102"
"1996/97","140233","GEG103"
"1996/97","140233","GEG104"
"1996/97","140233","GEG105"
"1996/97","140233","GEG106"
"1996/97","140233","GEG107"
"1996/97","140233","GEG108"
"1996/97","140233","GEL101"
"1996/97","140233","GEL102"
"1996/97","140233","GEL103"
"1996/97","140233","GEL104"
"1996/97","140244","GEG101"
"1996/97","140244","GEG102"
"1996/97","140244","GEG103"
"1996/97","140244","GEG104"
"1996/97","140244","GEG105"
"1996/97","140244","GEG106"
"1996/97","140244","GEG107"
"1996/97","140244","GEG108"
"1996/97","140244","GEL101"
"1996/97","140244","GEL102"
"1996/97","140244","GEL103"
"1996/97","140244","GEL104"
"1996/97","140274","GEG101"
"1996/97","140274","GEG102"
"1996/97","140274","GEG103"
"1996/97","140274","GEG104"
"1996/97","140274","GEG105"
"1996/97","140274","GEG106"
"1996/97","140274","GEG107"
"1996/97","140274","GEG108"
"1996/97","140275","GEG101"
"1996/97","140275","GEG102"
"1996/97","140275","GEG103"
"1996/97","140275","GEG104"
"1996/97","140275","GEG105"
"1996/97","140275","GEG106"
"1996/97","140275","GEG107"
"1996/97","140275","GEG108"
"1996/97","140278","GEG101"
"1996/97","140278","GEG102"
"1996/97","140278","GEG103"
"1996/97","140278","GEG104"
"1996/97","140278","GEG105"
"1996/97","140278","GEG106"
"1996/97","140278","GEG107"
"1996/97","140278","GEG108"
"1996/97","140278","GEL101"
"1996/97","140278","GEL102"
"1996/97","140278","GEL103"
"1996/97","140278","GEL104"
"1996/97","140282","GEG101"
"1996/97","140282","GEG102"
"1996/97","140282","GEG103"
"1996/97","140282","GEG104"
"1996/97","140282","GEG105"
"1996/97","140282","GEG106"
"1996/97","140282","GEG107"
"1996/97","140282","GEG108"
"1996/97","140282","GEL101"
"1996/97","140282","GEL103"
"1996/97","140282","MAM133"
"1996/97","140302","GEG101"
"1996/97","140302","GEG102"
"1996/97","140302","GEG103"
"1996/97","140302","GEG104"
"1996/97","140302","GEG105"
"1996/97","140302","GEG106"
"1996/97","140302","GEG107"
"1996/97","140302","GEG108"
"1996/97","140302","GEL101"
"1996/97","140302","GEL103"
"1996/97","140322","GEG101"
"1996/97","140322","GEG102"
"1996/97","140322","GEG103"
"1996/97","140322","GEG104"
"1996/97","140322","GEG105"
"1996/97","140322","GEG106"
"1996/97","140322","GEG107"
"1996/97","140322","GEG108"
"1996/97","140322","GEL101"
"1996/97","140322","GEL102"
"1996/97","140322","GEL103"
"1996/97","140322","GEL104"
"1996/97","140324","CH-101"
"1996/97","140324","CH-103"
"1996/97","140324","GEG101"
"1996/97","140324","GEG102"
"1996/97","140324","GEG103"
"1996/97","140324","GEG104"
"1996/97","140324","GEG105"
"1996/97","140324","GEG106"
"1996/97","140324","GEG107"
"1996/97","140324","GEG108"
"1996/97","140347","GEG101"
"1996/97","140347","GEG102"
"1996/97","140347","GEG103"
"1996/97","140347","GEG104"
"1996/97","140347","GEG105"
"1996/97","140347","GEG106"
"1996/97","140347","GEG107"
"1996/97","140347","GEG108"
"1996/97","140347","GEL101"
"1996/97","140347","GEL102"
"1996/97","140347","GEL103"
"1996/97","140347","GEL104"
"1996/97","140364","GEG101"
"1996/97","140364","GEG102"
"1996/97","140364","GEG103"
"1996/97","140364","GEG104"
"1996/97","140364","GEG105"
"1996/97","140364","GEG106"
"1996/97","140364","GEG107"
"1996/97","140364","GEG108"
"1996/97","140364","GEL101"
"1996/97","140364","GEL102"
"1996/97","140364","GEL103"
"1996/97","140364","GEL104"
"1996/97","140374","GEG101"
"1996/97","140374","GEG102"
"1996/97","140374","GEG103"
"1996/97","140374","GEG104"
"1996/97","140374","GEG105"
"1996/97","140374","GEG106"
"1996/97","140374","GEG107"
"1996/97","140374","GEG108"
"1996/97","140374","GEL101"
"1996/97","140374","GEL102"
"1996/97","140374","GEL103"
"1996/97","140374","GEL104"
"1996/97","140387","GEG101"
"1996/97","140387","GEG102"
"1996/97","140387","GEG103"
"1996/97","140387","GEG104"
"1996/97","140387","GEG105"
"1996/97","140387","GEG106"
"1996/97","140387","GEG107"
"1996/97","140387","GEG108"
"1996/97","140387","GEL101"
"1996/97","140387","GEL102"
"1996/97","140387","GEL103"
"1996/97","140387","GEL104"
"1996/97","140435","GEG101"
"1996/97","140435","GEG102"
"1996/97","140435","GEG103"
"1996/97","140435","GEG104"
"1996/97","140435","GEG105"
"1996/97","140435","GEG106"
"1996/97","140435","GEG107"
"1996/97","140435","GEG108"
